"1459","58","96"
"457","30","12"
"654","26","29"
"1605","62","77"
"1810","66","79"
"608","59","73"
"1812","41","61"
"674","67","13"
"1702","35","2"
"638","66","1"
"1173","32","30"
"1724","26","1"
"871","41","66"
"1723","41","89"
"184","58","82"
"1449","38","58"
"558","77","52"
"276","59","93"
"1547","62","18"
"928","38","11"
"154","77","61"
"1328","58","17"
"1242","67","78"
"951","55","99"
"177","67","43"
"1881","26","75"
"1153","24","84"
"563","55","45"
"1550","24","13"
"1047","24","79"
"1092","16","29"
"967","71","25"
"1601","38","81"
"672","66","69"
"1558","39","20"
"1758","59","25"
"1135","41","30"
"1147","39","67"
"1940","36","5"
"1393","62","60"
"1650","30","90"
"578","59","1"
"1710","14","47"
"1718","14","41"
"1294","16","65"
"754","61","0"
"1161","38","9"
"1564","12","17"
"1484","55","30"
"332","71","41"
"1992","41","21"
"1803","58","46"
"305","39","57"
"1370","11","80"
"46","58","80"
"388","13","21"
"1374","36","60"
"1459","59","35"
"1428","77","5"
"216","70","15"
"1865","58","25"
"1310","58","69"
"1226","38","13"
"400","59","19"
"1740","30","15"
"813","11","57"
"679","41","58"
"1292","58","9"
"723","30","47"
"1057","58","29"
"1694","35","75"
"1398","26","33"
"684","61","80"
"1814","36","48"
"1910","14","6"
"1031","71","20"
"1101","67","31"
"284","13","45"
"1231","58","77"
"739","16","30"
"615","12","3"
"1979","36","77"
"1204","16","49"
"860","14","31"
"269","11","85"
"585","24","44"
"154","70","97"
"439","36","21"
"753","11","98"
"1750","13","2"
"936","61","29"
"1013","85","83"
"1935","41","96"
"870","35","4"
"358","36","77"
"1887","14","20"
"1330","12","73"
"1351","55","82"
"578","39","77"
"1705","71","92"
"79","30","57"
"1722","62","24"
"48","39","88"
"1020","77","0"
"1587","39","55"
"592","66","95"
"988","58","83"
"1691","24","55"
"849","58","8"
"301","61","12"
"1073","36","62"
"1608","24","49"
"972","24","80"
"1482","32","62"
"355","38","7"
"140","61","68"
"1763","39","28"
"524","32","13"
"1158","14","0"
"295","14","48"
"979","62","92"
"787","61","95"
"1867","13","82"
"1609","14","97"
"1578","36","72"
"843","67","29"
"901","26","55"
"1172","38","30"
"1318","67","75"
"1028","24","92"
"338","14","6"
"883","13","88"
"779","66","9"
"1750","36","31"
"283","38","97"
"550","67","29"
"1774","32","34"
"429","62","88"
"1932","61","91"
"588","41","67"
"545","55","46"
"1027","11","53"
"326","14","21"
"247","13","54"
"1965","70","93"
"638","16","17"
"1559","61","70"
"1649","66","32"
"1598","67","61"
"244","12","30"
"1977","12","53"
"1134","67","91"
"973","14","46"
"1702","38","45"
"51","67","8"
"1471","26","15"
"1914","58","26"
"1724","16","64"
"1525","70","38"
"82","35","97"
"1471","58","89"
"621","14","29"
"234","30","2"
"494","30","65"
"257","85","62"
"1633","55","4"
"1917","67","18"
"749","16","57"
"1653","32","90"
"573","77","31"
"262","85","18"
"1777","71","91"
"781","55","38"
"1118","14","50"
"345","66","14"
"1028","59","94"
"445","30","94"
"1033","67","44"
"1488","41","13"
"2","41","95"
"233","59","70"
"631","41","90"
"876","36","31"
"12","62","80"
"279","55","96"
"577","24","25"
"81","70","98"
"1177","26","98"
"1111","13","44"
"1186","66","21"
"211","70","80"
"1032","35","22"
"1343","71","47"
"1448","16","38"
"877","35","31"
"678","61","68"
"552","39","99"
"572","14","53"
"1702","70","29"
"613","70","6"
"787","66","31"
"1380","12","0"
"1545","26","6"
"1666","16","67"
"1713","35","28"
"1898","30","65"
"1026","58","46"
"310","35","54"
"297","30","50"
"1720","85","100"
"337","11","71"
"1413","32","35"
"1766","30","30"
"975","13","25"
"1136","61","31"
"1098","35","89"
"300","41","66"
"650","35","56"
"675","67","10"
"1384","32","94"
"1023","38","62"
"498","55","48"
"1782","58","3"
"1590","58","22"
"1506","58","68"
"799","59","58"
"767","36","54"
"533","70","13"
"1924","26","55"
"1189","24","87"
"1481","16","60"
"910","30","27"
"145","62","70"
"634","24","81"
"1716","30","9"
"1223","71","0"
"1653","24","3"
"1773","62","11"
"166","67","49"
"1511","67","72"
"540","11","16"
"1165","70","98"
"1991","36","13"
"1168","77","88"
"916","58","39"
"1810","13","75"
"1625","59","34"
"347","35","36"
"1903","12","76"
"1518","12","35"
"768","58","73"
"1921","13","89"
"835","70","12"
"1493","30","57"
"945","16","83"
"251","58","16"
"57","71","53"
"1730","67","88"
"511","71","58"
"402","12","57"
"1929","67","25"
"505","35","58"
"441","85","24"
"1165","30","28"
"1269","59","64"
"1993","26","58"
"1715","16","92"
"376","12","65"
"1301","36","44"
"792","36","81"
"1564","35","85"
"1560","85","23"
"651","32","0"
"1122","62","13"
"840","35","64"
"763","38","37"
"89","11","38"
"1702","11","36"
"623","66","42"
"441","16","65"
"1229","14","69"
"726","62","31"
"397","58","80"
"930","58","76"
"1596","77","29"
"596","71","18"
"1885","66","8"
"1508","59","7"
"1143","12","43"
"905","11","65"
"1301","35","91"
"956","55","45"
"243","62","21"
"644","61","44"
"321","38","24"
"311","13","5"
"536","26","55"
"1741","16","4"
"1496","66","14"
"1653","61","27"
"128","85","2"
"719","85","14"
"823","58","17"
"41","12","16"
"690","61","2"
"1139","35","17"
"1926","30","78"
"93","30","57"
"1879","66","27"
"1217","36","60"
"1206","35","85"
"153","61","12"
"246","85","70"
"1866","62","28"
"377","58","54"
"757","38","84"
"531","66","64"
"313","32","2"
"760","62","44"
"209","30","27"
"129","66","16"
"223","39","25"
"751","77","72"
"749","24","49"
"1998","67","69"
"163","77","91"
"1629","66","88"
"1899","61","11"
"508","70","27"
"290","12","92"
"1498","39","60"
"619","85","53"
"986","62","39"
"551","11","5"
"1668","77","39"
"1821","61","35"
"244","38","14"
"1082","67","11"
"1100","11","91"
"1523","58","48"
"1221","24","98"
"1444","13","47"
"1872","32","31"
"211","39","90"
"672","85","39"
"1614","30","80"
"1594","85","13"
"699","12","24"
"1896","12","30"
"1492","26","38"
"1210","38","36"
"590","77","22"
"1812","55","57"
"570","61","33"
"1472","39","57"
"931","58","12"
"1710","67","98"
"1774","24","75"
"1950","62","39"
"1565","61","93"
"368","67","72"
"1340","62","61"
"1395","30","63"
"38","59","12"
"1807","26","84"
"834","14","80"
"317","58","74"
"164","62","17"
"1982","11","23"
"1222","61","48"
"406","11","25"
"1815","85","41"
"1373","12","39"
"814","24","28"
"249","11","65"
"1652","67","67"
"1136","36","18"
"1811","30","34"
"391","41","52"
"1471","85","51"
"951","67","63"
"1153","77","67"
"1432","39","99"
"1047","41","15"
"901","30","72"
"1827","67","53"
"236","66","77"
"998","24","100"
"943","58","66"
"1546","62","54"
"1680","16","75"
"1939","61","7"
"880","61","28"
"1266","39","61"
"1143","11","19"
"1261","67","10"
"1074","24","58"
"818","12","19"
"808","11","73"
"1395","35","9"
"1708","58","99"
"579","35","26"
"1118","77","13"
"969","70","94"
"116","11","97"
"1507","12","75"
"381","16","20"
"1561","36","51"
"1899","16","55"
"57","26","75"
"1367","30","87"
"146","55","92"
"368","70","63"
"881","11","80"
"113","61","21"
"409","66","70"
"917","62","56"
"1277","55","20"
"278","16","9"
"909","61","50"
"158","67","88"
"1617","66","31"
"1013","62","26"
"1623","66","96"
"203","30","25"
"1603","59","38"
"1428","71","58"
"1672","61","30"
"14","66","96"
"1990","14","72"
"1153","58","85"
"1142","58","66"
"126","85","76"
"933","55","23"
"1629","58","71"
"329","12","4"
"876","39","76"
"1808","61","24"
"660","85","48"
"1819","11","89"
"705","70","91"
"96","26","69"
"542","32","72"
"1954","12","14"
"1039","14","20"
"1006","38","93"
"1388","14","15"
"1830","38","94"
"1872","39","63"
"461","14","14"
"1005","30","31"
"1557","70","24"
"1604","58","72"
"1709","35","0"
"644","67","58"
"76","14","31"
"716","85","64"
"434","58","75"
"389","11","64"
"1378","11","43"
"643","38","52"
"205","59","70"
"292","41","60"
"263","35","77"
"1761","16","44"
"774","30","64"
"1769","62","42"
"1940","71","52"
"419","24","53"
"866","67","33"
"1485","67","70"
"405","16","33"
"1730","71","53"
"1010","14","86"
"333","36","5"
"625","14","17"
"1552","61","23"
"1285","11","74"
"1642","66","68"
"711","62","44"
"1772","35","40"
"581","55","67"
"773","62","13"
"855","67","44"
"1296","85","74"
"518","14","5"
"353","55","69"
"20","71","12"
"1110","85","81"
"1702","32","98"
"183","36","83"
"792","77","49"
"588","30","0"
"737","62","24"
"1071","35","7"
"1373","16","69"
"1301","66","11"
"73","71","11"
"266","41","52"
"420","70","55"
"1609","67","32"
"976","66","29"
"249","38","64"
"1155","36","70"
"1546","12","75"
"870","71","39"
"1037","77","51"
"1524","77","66"
"1845","55","26"
"1937","11","22"
"1080","41","56"
"667","41","25"
"1198","36","1"
"788","12","46"
"513","12","30"
"602","13","90"
"215","66","60"
"89","61","74"
"1116","36","70"
"1371","58","90"
"1728","59","5"
"1536","16","97"
"566","62","22"
"1286","35","89"
"1586","39","68"
"1289","32","66"
"1536","14","65"
"1009","66","99"
"948","14","2"
"55","77","34"
"1406","13","46"
"1222","35","86"
"963","12","2"
"1617","11","91"
"1494","13","17"
"904","32","71"
"602","67","80"
"1315","41","30"
"510","59","5"
"699","62","64"
"1241","32","31"
"328","70","32"
"1336","26","40"
"1287","32","70"
"318","71","85"
"709","32","81"
"109","26","7"
"685","35","29"
"278","14","85"
"1564","59","14"
"361","36","35"
"813","62","66"
"1502","24","81"
"1393","66","44"
"166","62","74"
"992","39","25"
"1743","24","95"
"756","41","3"
"943","62","70"
"1301","59","79"
"22","35","91"
"1179","11","77"
"605","66","47"
"1699","70","16"
"1004","77","53"
"1448","59","73"
"1774","38","94"
"1541","39","73"
"1926","58","44"
"325","61","47"
"885","35","62"
"1137","77","9"
"1833","32","58"
"564","71","12"
"820","71","84"
"963","85","42"
"1737","39","48"
"1792","39","18"
"117","38","3"
"485","61","28"
"941","35","79"
"1089","62","71"
"1723","35","16"
"1847","67","54"
"1872","67","96"
"1734","71","70"
"190","30","17"
"1670","38","24"
"1380","39","4"
"225","41","27"
"1614","38","83"
"1239","26","35"
"983","85","79"
"1414","26","87"
"1152","24","14"
"1775","11","6"
"282","62","22"
"460","71","31"
"1907","35","0"
"816","24","19"
"2","58","100"
"830","59","5"
"605","58","63"
"922","62","39"
"377","24","60"
"1315","77","29"
"603","85","81"
"374","16","41"
"543","36","77"
"828","30","98"
"636","70","97"
"139","41","71"
"132","13","36"
"1442","66","16"
"595","38","5"
"1985","32","13"
"1420","66","35"
"200","26","5"
"947","85","34"
"1148","58","44"
"37","77","78"
"1440","13","6"
"420","77","55"
"285","66","35"
"1665","26","89"
"1323","55","52"
"1453","35","50"
"1292","24","59"
"1737","77","69"
"198","16","67"
"589","14","79"
"830","30","10"
"1268","16","24"
"643","39","70"
"378","11","52"
"522","26","32"
"444","12","54"
"367","35","22"
"1793","14","3"
"1978","66","40"
"1388","30","48"
"1538","70","71"
"200","30","99"
"916","70","24"
"828","59","7"
"1055","38","90"
"1476","59","25"
"673","36","61"
"1269","55","97"
"1213","12","88"
"511","66","9"
"235","36","44"
"586","67","40"
"417","39","30"
"1402","32","80"
"985","26","91"
"1474","16","42"
"902","67","37"
"222","35","16"
"763","70","36"
"749","26","27"
"635","77","47"
"998","77","93"
"300","71","30"
"1826","14","65"
"153","55","12"
"129","59","14"
"1710","70","93"
"978","30","77"
"396","58","20"
"693","70","42"
"460","58","90"
"1950","36","32"
"1664","85","22"
"525","67","80"
"396","39","96"
"312","30","84"
"285","77","47"
"1345","62","62"
"1585","59","34"
"294","39","50"
"1554","59","80"
"1919","13","69"
"1475","32","42"
"167","62","72"
"488","24","59"
"669","59","50"
"1219","14","36"
"1071","12","41"
"987","12","52"
"833","71","82"
"651","77","42"
"543","59","52"
"841","36","19"
"1213","77","12"
"559","30","94"
"1993","67","38"
"9","66","16"
"1964","16","85"
"1242","58","19"
"1366","14","36"
"928","55","82"
"670","59","48"
"1012","71","14"
"1238","59","48"
